,original_tumor_region,Tumor_region
120049,False,False
120053,False,False
120055,False,False
120057,False,False
120058,False,False
120059,False,False
120062,False,False
120063,False,False
120064,False,False
120065,False,False
120066,False,False
120068,False,False
120069,False,False
120070,False,False
120071,False,False
120072,False,False
120073,False,False
120074,False,False
120075,False,False
120076,False,True
120077,True,True
120078,True,True
120080,True,True
120081,True,True
120082,True,True
120083,True,True
120084,True,True
120085,True,True
120086,True,True
120087,True,True
120088,True,True
120089,True,True
120090,True,True
120091,True,True
120092,True,True
120093,True,True
120094,True,True
120095,True,True
120096,True,True
120097,True,True
120098,True,True
120099,True,True
120100,True,True
120101,True,True
120102,True,True
120103,True,True
120104,True,True
120105,True,True
120106,True,True
120107,True,True
120108,True,True
120109,True,True
120110,True,True
120111,True,True
120112,True,True
120113,True,True
120114,True,True
120115,True,True
120116,True,True
120117,True,True
120118,True,True
120119,True,True
120120,True,True
120121,False,True
120122,True,True
120123,True,True
120124,True,True
120125,True,True
120126,True,True
120127,False,True
120128,True,True
120129,True,True
120130,True,True
120131,True,True
120132,True,True
120133,False,True
120134,True,True
120135,False,True
120136,True,True
120137,True,True
120138,False,True
120139,True,True
120140,True,True
120141,True,True
120142,True,True
120143,True,True
120144,True,True
120145,True,True
120146,True,True
120147,True,True
120148,True,True
120149,True,True
120150,True,True
120151,True,True
120152,True,True
120153,True,True
120154,False,True
120155,True,True
120156,True,True
120157,True,True
120158,True,True
120159,False,True
120160,False,True
120161,True,True
120163,True,True
120164,True,True
120165,True,True
120166,False,True
120167,True,True
120168,True,True
120169,True,True
120170,True,True
120171,True,True
120172,True,True
120173,True,True
120174,True,True
120175,False,True
120176,True,True
120177,False,True
120178,False,True
120179,True,True
120180,True,True
120181,True,True
120182,True,True
120183,False,True
120184,True,True
120185,True,True
120186,True,True
120187,True,True
120188,True,True
120189,True,True
120190,True,True
120191,True,True
120192,False,True
120193,True,True
120194,True,True
120195,False,True
120196,True,True
120197,False,True
120198,True,True
120199,True,True
120200,True,True
120201,True,True
120202,True,True
120203,True,True
120204,True,True
120205,True,True
120206,True,True
120207,True,True
120208,True,True
120209,False,True
120210,True,True
120211,False,True
120212,False,True
120213,True,True
120214,True,True
120215,True,True
120216,True,True
120217,True,True
120218,True,True
120219,True,True
120220,False,True
120221,False,True
120222,True,True
120223,True,True
120224,True,True
120225,True,True
120226,False,True
120227,True,True
120228,True,True
120229,True,True
120230,True,True
120231,True,True
120232,True,True
120233,True,True
120234,True,True
120235,True,True
120236,True,True
120237,True,True
120238,False,True
120239,True,True
120240,False,True
120241,True,True
120242,True,True
120243,True,True
120244,False,True
120245,False,True
120246,True,True
120247,False,True
120248,False,True
120249,True,True
120250,False,True
120251,False,True
120252,False,True
120253,False,True
120254,False,True
120255,True,True
120256,True,True
120257,True,True
120258,False,False
120259,True,True
120260,True,True
120261,True,True
120262,False,False
120263,False,True
120264,True,True
120265,False,False
120266,False,True
120267,False,False
120268,True,True
120269,False,True
120270,False,True
120271,True,True
120272,False,False
120273,True,True
120274,True,True
120275,True,True
120276,True,True
120277,True,True
120278,True,True
120279,True,True
120280,True,True
120281,False,True
120282,False,False
120283,True,True
120284,True,True
120285,False,True
120286,True,True
120287,True,True
120288,True,True
120289,False,True
120290,True,True
120291,True,True
120292,True,True
120293,True,True
120294,True,True
120295,False,False
120296,True,True
120297,True,True
120298,True,True
120299,True,True
120300,True,True
120301,False,True
120302,False,False
120303,True,True
120304,True,True
120305,True,True
120306,True,True
120307,True,True
120308,False,True
120309,False,False
120310,True,True
120311,True,True
120312,False,False
120313,True,True
120314,True,True
120315,False,True
120316,False,True
120317,True,True
120318,True,True
120319,False,False
120320,False,True
120321,True,True
120322,True,True
120323,True,True
120324,True,True
120325,False,True
120326,False,True
120327,False,True
120328,True,True
120329,True,True
120330,True,True
120331,True,True
120332,False,True
120333,False,True
120334,False,True
120335,False,True
120336,True,True
120337,True,True
120338,True,True
120339,True,True
120340,True,True
120341,True,True
120342,True,True
120343,True,True
120344,False,True
120345,True,True
120346,True,True
120347,True,True
120348,True,True
120349,True,True
120350,True,True
120351,True,True
120352,True,True
120353,True,True
120354,False,True
120355,True,True
120356,True,True
120357,False,True
120358,False,True
120359,True,True
120360,False,True
120361,True,True
120362,True,True
120363,True,True
120364,True,True
120365,False,False
120366,True,True
120367,True,True
120368,True,True
120369,False,True
120370,True,True
120371,True,True
120372,True,True
120373,True,True
120374,True,True
120375,False,True
120376,False,True
120377,True,True
120378,False,False
120379,False,False
120380,True,False
120381,True,True
120383,True,True
120384,True,True
120385,True,True
120386,True,True
120387,True,True
120388,False,True
120389,False,True
120391,True,True
120393,True,True
120394,False,True
120395,True,True
120396,True,True
120397,False,True
120398,True,True
120399,False,True
120400,False,True
120402,True,True
120403,False,True
120404,True,True
120405,False,False
120407,False,True
120408,True,True
120409,False,True
120410,False,True
120411,False,True
120412,False,True
120413,True,True
120414,False,True
120415,False,True
120416,False,True
120417,False,False
120418,True,True
120419,False,True
120420,True,True
120421,True,True
120422,False,False
120423,False,True
120424,False,True
120425,True,True
120426,True,True
120427,True,True
120428,False,True
120429,False,False
120430,False,True
120431,False,True
120432,False,False
120433,False,False
120434,False,False
120435,True,True
120436,True,True
120438,False,True
120439,True,True
120440,False,True
120441,True,True
120442,False,False
120443,False,True
120444,False,True
120445,False,True
120446,False,False
120447,True,True
120448,False,True
120449,False,False
120450,True,True
120451,True,True
120452,True,True
120453,True,True
120454,False,False
120455,True,True
120456,True,True
120457,True,True
120458,False,True
120459,False,True
120460,False,True
120461,True,True
120462,True,True
120463,False,False
120464,False,False
120465,True,True
120466,True,True
120467,True,True
120468,True,True
120469,True,True
120470,True,True
120471,True,True
120472,False,True
120473,True,True
120474,True,True
120475,False,True
120476,False,True
120477,True,True
120478,True,True
120479,True,True
120480,False,True
120481,True,True
120482,True,True
120483,False,False
120484,False,True
120485,False,True
120486,True,True
